ZorG3	zorya_type_III	94.19
ZorG3	zorya_other	5.81
AbiEii	AbiE	99.89
GajB	gabija	99.67
Cas1	cas_type_III-B	12.52
Cas1	cas_type_III-D	8.32
Cas1	cas_type_V	3.68
Cas1	cas_adaptation	13.74
Cas1	cas_type_I-B1	11.89
Cas1	cas_type_III-A	16.81
Cas1	cas_type_I-C	4.83
Cas1	cas_type_other	13.74
Cas1	cas_type_I-D	5.12
Cas9	cas_type_II-A	96.44
MTase_II	DMS_other	10.15
MTase_II	RM_type_II	86.66
ZorB3	zorya_other	10.37
ZorB3	zorya_type_III	74.48
ZorB3	zorya_type_I	14.49
MzaE	mza_other	8.74
MzaE	mza	89.25
Cas5c	cas_type_I-C	96.51
Cas5c	cas_type_other	3.26
Cas7f	cas_type_I-F1	94.15
Cas7f	cas_type_other	5.85
DndC	DMS_other	14.08
DndC	PT_DndABCDE	84.69
DndD	DMS_other	8.92
DndD	PT_DndABCDE	83.44
Specificity_I	DMS_other	18.14
Specificity_I	RM_type_I	81.03
BrxB	DMS_other	32.38
BrxB	brex_type_I	64.42
QatC	qatABCD	69.48
QatC	qatABCD_other	28.25
Cas9	cas_type_II-C	96.67
SoFic	SoFic	100.0
AbiEi	AbiE	99.53
Specificity_I	DMS_other	10.11
Specificity_I	RM_type_I	89.63
MTase_II	DMS_other	4.56
MTase_II	RM_type_II	82.77
Vsr	VSPR	94.39
Cas4b	cas_type_I-B1	84.27
Cas4b	cas_type_other	4.5
PtuA1	septu_type_I	48.97
PtuA1	gabija	4.82
PtuA1	HEC-01	33.74
JetC1	wadjet_type_I	56.73
JetC1	wadjet_other	42.91
JetB2	wadjet_type_II	61.16
JetB2	wadjet_other	38.67
Cas8c	cas_type_I-C	96.49
Cas8c	cas_type_other	3.51
REase_II	DMS_other	4.64
REase_II	RM_type_II	93.82
MTase_II	DMS_other	5.07
MTase_II	RM_type_II	92.68
DrmMI	DMS_other	36.65
DrmMI	RM_type_IIG	36.55
DrmMI	disarm_type_I	25.34
LmuB	Lamassu_Family	97.51
SspC	DMS_other	14.66
SspC	PT_SspABCD	85.31
BrxHI	DMS_other	8.7
JetA1	wadjet_type_I	83.84
JetA1	wadjet_other	15.71
Specificity_I	DMS_other	31.19
Specificity_I	RM_type_I	68.32
AbiEii	AbiE	99.66
JetA1	wadjet_type_I	31.1
JetA1	wadjet_other	68.4
DrmD	brex_type_III	16.42
DrmD	DMS_other	49.73
DrmD	disarm_type_I	28.91
Vsr	VSPR	99.34
MTase_III	RM_type_II	12.11
MTase_III	DMS_other	34.79
MTase_III	RM_type_III	50.86
ZacC	Azaca	97.77
BrxL	DMS_other	26.68
BrxL	brex_type_I	73.02
QatD	qatABCD	73.49
QatD	qatABCD_other	24.09
Specificity_I	SoFic	27.26
Specificity_I	RM_type_I	60.31
Specificity_I	DMS_other	12.13
MTase_I	DMS_other	12.49
MTase_I	RM_type_I	86.67
Cas5e	cas_type_other	5.78
Cas5e	cas_type_I-E	94.22
SspB	DMS_other	13.11
SspB	PT_SspABCD	86.78
Cyclase	cbass_type_IIs	47.0
Cyclase	cbass_type_II	30.5
Cyclase	cbass_type_I	18.55
QatA	qatABCD	86.03
QatA	qatABCD_other	13.4
Orf5	HEC-06	42.45
Orf5	DMS_other	43.92
RT_VI	retron_I-A	9.86
RT_VI	retron_VI	13.49
RT_VI	retron_III-A	22.04
RT_VI	retron_II-A	10.15
RT_VI	DRT_other	19.32
RT_VI	retron_IV	11.86
RT_VI	retron_V	8.5
MTase_II	VSPR	59.47
MTase_II	RM_type_HNH	15.12
MTase_II	RM_type_II	17.26
DarG	darTG	97.88
GajB	gabija	99.5
DpdB	DMS_other	7.7
DpdB	Dpd	91.94
PD-Lambda-5_B	PD-Lambda-5	64.4
PD-Lambda-5_B	DMS_other	5.82
PD-Lambda-5_B	RM_type_II	9.17
Specificity_I	DMS_other	34.59
Specificity_I	RM_type_I	61.75
ZorB1	zorya_type_II	14.2
ZorB1	zorya_other	37.88
ZorB1	zorya_type_I	47.77
PsyrT	PsyrTA	92.21
DruM2	VSPR	21.72
DruM2	RM_type_II	52.56
MTase_I	DMS_other	19.83
MTase_I	RM_type_I	78.03
MTase_II	RM_type_II	96.26
HEC-05A	HEC-05	74.74
HmaA	brex_type_III	6.84
HmaA	hma	63.74
HmaA	DMS_other	23.07
HmaA	brex_type_V	4.42
HmaB	hma	75.46
HmaB	DMS_other	19.97
mREase_IV	RM_type_IV	100.0
Specificity_I	DMS_other	17.04
Specificity_I	RM_type_I	82.73
Cas1e	cas_type_I-E	66.67
Cas1e	cas_type_other	28.12
GajA	gabija	98.72
Cas8e	cas_type_other	5.34
Cas8e	cas_type_I-E	94.66
MTase_I	DMS_other	15.46
MTase_I	RM_type_I	83.98
LmuB	Lamassu_Family	97.29
Cas1_II	cas_type_II-A	64.95
Cas1_II	cas_type_II-C	29.57
MTase_II	VSPR	37.57
MTase_II	DMS_other	3.1
MTase_II	RM_type_II	29.78
DndB	DMS_other	8.76
DndB	PT_DndABCDE	90.5
Cyclase	cbass_type_I	98.41
REase_II	DMS_other	5.04
REase_II	RM_type_II	32.74
MTase_I	DMS_other	9.64
MTase_I	RM_type_I	88.87
Cas8c	cas_type_I-C	96.08
Cas8c	cas_type_other	3.92
MTase_I	DMS_other	6.65
MTase_I	RM_type_I	92.72
AbiD	AbiD	100.0
JetD2	wadjet_type_II	93.26
JetD2	wadjet_other	5.97
MzaD	mza_other	9.24
MzaD	mza	90.76
DruH3	druantia_type_III	98.39
SspD	DMS_other	6.25
SspD	PT_SspABCD	92.99
Specificity_I	DMS_other	16.98
Specificity_I	RM_type_I	82.76
Cas7b	cas_type_I-B1	96.51
Cas10a	cas_type_III-A	92.99
Cas10a	cas_type_other	6.6
LmuB	Lamassu_Family	99.29
SngA	Shango	99.59
MTase_II	VSPR	5.25
MTase_II	DMS_other	3.44
MTase_II	RM_type_II	70.44
Cas6f	cas_type_I-F1	92.36
Cas6f	cas_type_other	3.44
Cas6f	cas_type_I-F2	4.2
PprDinG	argonaute_other	16.62
PprDinG	argonaute_type_III	77.34
RtcR_PspF2--CARF_AAA_HTH	cas_type_other	3.55
Cas6	cas_type_other	3.96
Cas6	cas_type_I-E	96.0
SngC	DMS_other	5.26
IetS	ietAS	99.33
Cas3b	cas_type_I-B1	91.04
Cas3b	cas_type_other	5.84
SIR2	GAO_19	99.6
BrxL	brex_type_IV	12.69
BrxL	DMS_other	17.84
BrxL	brex_type_I	69.31
DndF	DMS_other	5.24
DndF	PT_DndFGH	85.2
Cas5c	cas_type_I-C	96.71
MTase_II	VSPR	5.63
MTase_II	RM_type_II	77.15
JetB1	wadjet_type_I	76.12
JetB1	wadjet_other	23.84
DrmD	DMS_other	96.32
Specificity_I	DMS_other	24.57
Specificity_I	RM_type_I	75.06
BrxC	brex_type_I	69.58
BrxC	DMS_other	26.91
Cas11e	cas_type_I-E	98.32
NsnB	Menshen_other	10.27
NsnB	Menshen	88.62
HmaC	DMS_other	14.12
HmaC	hma	82.72
Effector	cbass_type_IIs	24.86
Effector	cbass_other	7.46
Effector	cbass_type_II	50.29
Effector	cbass_type_I	14.1
LmuA	Lamassu_other	5.58
LmuA	Lamassu_Family	93.93
Vsr	VSPR	87.33
Vsr	RM_type_II	7.95
DruE1	DMS_other	3.67
DruE1	druantia_other	27.75
ThsA1	thoeris_type_I	96.17
ZorA1	zorya_other	27.27
ZorA1	zorya_type_II	7.57
ZorA1	zorya_type_I	64.95
Cas3b	cas_type_I-B1	86.2
Cas3b	cas_type_other	6.03
Csm3	cas_type_III-A	93.74
Csm3	cas_type_other	6.26
Specificity_I	DMS_other	13.48
Specificity_I	RM_type_I	86.35
JetD1	wadjet_type_I	95.12
JetD1	wadjet_other	4.49
HEC-07B	HEC-07	24.02
DndG	DMS_other	7.85
DndG	PT_DndFGH	92.15
MkoA	Mokosh_TypeI	98.5
Orf5	DMS_other	29.4
Orf5	HEC-06	48.51
Orf5	RM_type_IV	11.93
Specificity_I	DMS_other	35.31
Specificity_I	RM_type_I	64.56
MTase_II	DMS_other	20.39
MTase_II	RM_type_II	72.52
Csm4	cas_type_III-A	95.99
Csm4	cas_type_other	3.88
BrxD	brex_type_II	46.24
BrxD	DMS_other	49.86
BrxD	brex_type_VI	3.53
MkoC	Mokosh_TypeII	99.59
Drt3b	DRT_type_III	98.4
DpdF	DMS_other	11.25
Specificity_I	DMS_other	22.63
Specificity_I	RM_type_I	76.26
DpdF	DMS_other	3.17
PtuA1	septu_type_I	94.13
Specificity_I	DMS_other	19.96
Specificity_I	RM_type_I	79.61
MTase_II	DMS_other	5.59
MTase_II	RM_type_II	93.0
ZorD1	zorya_type_I	96.05
Cmr4	cas_type_III-B	81.97
Cmr4	cas_type_other	18.03
PtuA1	septu_type_I	84.83
REase_II	RM_type_II	98.67
GajB	gabija	61.43
NsnA	Menshen_other	5.97
NsnA	Menshen	89.26
MTase_I	DMS_other	74.09
MTase_I	RM_type_I	24.41
MTase_I	DMS_other	95.18
REase_II	RM_type_II	99.41
AbiEii	AbiE	99.75
MTase_II	RM_type_II	96.75
MTase_II	VSPR	17.52
MTase_II	DMS_other	11.71
MTase_II	RM_type_II	58.22
GajB	gabija	99.35
Cas2_II	cas_type_II-A	22.46
Cas2_II	cas_adaptation	9.45
Cas2_II	cas_type_II-C	63.33
Cas2_II	cas_type_other	4.2
REase_II	VSPR	3.06
REase_II	RM_type_II	88.43
JetD1	wadjet_type_I	96.3
JetD1	wadjet_other	3.35
LmuA	AVAST_type_I	12.11
LmuA	Lamassu_Family	48.73
LmuA	AVAST_type_I_other	4.17
MTase_I	RM_type_I	87.73
MTase_I	DMS_other	11.5
ZorA2	zorya_type_II	77.25
ZorA2	zorya_other	22.29
PglZ	brex_type_II	53.89
PglZ	DMS_other	46.11
MTase_II	VSPR	84.92
MTase_II	RM_type_II	4.2
AriA	Paris	95.1
LeoA	Dynamins	99.79
BrxC	brex_type_II	54.64
BrxC	DMS_other	45.31
Effector	cbass_type_IIs	31.09
Effector	cbass_other	5.79
Effector	cbass_type_II	42.82
Effector	cbass_type_I	16.99
PtuA1	septu_type_I	94.77
Cas8b	cas_type_I-B1	93.66
Cas8b	cas_type_other	4.88
AbiEi	AbiE	54.63
AbiEi	DMS_other	15.41
BrxA	DMS_other	33.57
BrxA	brex_type_I	58.61
BrxA	brex_type_V	7.53
SoFic	SoFic	100.0
IetA	ietAS	97.1
Vsr	VSPR	93.43
HamB1	hachiman_type_I	99.1
MTase_II	RM_type_II	99.66
AbiEii	AbiE	99.03
SspA	DMS_other	24.0
SspA	PT_SspABCD	7.01
HamA1	hachiman_type_II	3.09
HamA1	hachiman_type_I	94.62
AbiEii	AbiE	99.54
Cas7b	cas_type_I-B1	95.01
Cas7b	cas_type_other	3.02
DndH	PT_DndFGH	97.39
REase_MTase_IIG	RM_type_IIG	65.52
REase_MTase_IIG	DMS_other	8.39
REase_MTase_IIG	RM_type_II	15.67
LeoBC	Dynamins	99.0
LmuA	Lamassu_Family	96.76
ThsC2	thoeris_type_II	11.56
ThsC2	thoeris_other	16.98
MTase_II	DMS_other	93.33
MTase_III	RM_type_II	25.07
MTase_III	DMS_other	12.89
MTase_III	RM_type_III	59.85
AbiEi	AbiE	88.94
JetB2	wadjet_type_II	95.14
JetB2	wadjet_other	4.86
MkoA	Mokosh_TypeI	95.38
PglX	brex_type_II	61.08
PglX	DMS_other	33.98
Effector	cbass_type_IIs	8.93
Effector	cbass_other	7.84
Effector	cbass_type_II	39.26
Effector	cbass_type_I	33.59
Cyclase	cbass_type_I	94.75
Cas8e	cas_type_I-E	97.71
GajB	gabija	99.21
ThsB1	thoeris_type_I	75.56
ThsB1	thoeris_other	14.43
MTase_II	RM_type_II	99.94
AbiEii	AbiE	99.88
Cas2b	cas_adaptation	3.89
Cas2b	cas_type_I-B1	84.98
Cas2b	cas_type_other	3.47
REase_II	RM_type_II	88.44
PtuA1	septu_type_I	90.84
HEC-07A	HEC-07	35.48
HEC-07A	ppl	34.8
MzaA	mza	29.97
REase_MTase_IIG	RM_type_IIG	96.56
AbiEii	AbiE	98.62
HerA	GAO_19	97.93
RmrA	RosmerTA	90.19
LmuB	Lamassu_other	6.63
LmuB	Lamassu_Family	93.11
PycC	pycsar_effector	98.6
DarT	darTG	99.36
REase_II	RM_type_II	100.0
Control_protein	DMS_other	18.14
Control_protein	RM_type_II	56.28
SIR2	GAO_19	98.9
DpdJ	DMS_other	5.57
DpdJ	Dpd	80.71
HamA1	hachiman_type_II	21.62
HamA1	hachiman_type_I	77.02
Specificity_I	RM_type_I	63.08
Specificity_I	DMS_other	9.72
Specificity_I	Mokosh_TypeII	15.03
MTase_II	VSPR	52.05
MTase_II	DMS_other	30.21
MTase_II	RM_type_II	6.89
ZacA	Azaca	97.98
PLD_Helicase	DMS_other	47.31
PLD_Helicase	GAO_29	41.46
PLD_Helicase	disarm_type_I	3.35
AbiLii	AbiL	99.93
MTase_II	RM_type_II	34.61
OloB	Olokun	99.47
MkoB	Mokosh_TypeI	99.61
BrxA	DMS_other	28.48
BrxA	brex_type_I	70.27
REase_III	RM_type_III	98.15
IetS	ietAS	99.47
Specificity_I	DMS_other	8.91
Specificity_I	RM_type_I	90.62
AbiEii	AbiE	99.86
Effector	cbass_type_I	98.17
GajA	gabija	84.72
Cyclase	cbass_type_III	32.03
Cyclase	cbass_type_I	65.43
PglW	brex_type_II	65.79
PglW	DMS_other	31.73
DruM2	VSPR	22.38
DruM2	druantia_type_II	12.09
DruM2	RM_type_II	35.91
DrmC	disarm_type_I	37.6
DrmC	DMS_other	55.77
DrmC	disarm_type_II	6.08
MTase_II	DMS_other	3.12
MTase_II	VSPR	82.55
MTase_II	RM_type_II	3.32
Cyclase	cbass_other	4.24
Cyclase	cbass_type_II	92.0
ZorC1	zorya_other	6.4
ZorC1	zorya_type_I	93.53
REase_II	RM_type_II	100.0
REase_II	DMS_other	10.72
REase_II	RM_type_II	88.58
AbiEii	AbiE	99.86
Effector	cbass_type_IIs	7.13
Effector	cbass_type_III	28.39
Effector	cbass_type_II	55.94
IetS	ietAS	99.44
ZorE2	zorya_type_II	97.82
REase_II	RM_type_II	99.51
AbiEii	AbiE	99.93
LmuB	Lamassu_other	3.11
LmuB	Lamassu_Family	96.47
Helicase	Helicase-DUF2290	95.34
GajB	gabija	99.72
REase_MTase_IIG	DMS_other	8.56
REase_MTase_IIG	RM_type_IIG	88.61
GajB	gabija	6.16
ThsA1	thoeris_type_I	96.08
CARF2--CARF_HEPN	cas_type_III-B	20.2
CARF2--CARF_HEPN	cas_type_III-D	23.51
CARF2--CARF_HEPN	cas_type_III-A	32.06
CARF2--CARF_HEPN	cas_type_other	17.54
LmuC	Lamassu_other	10.56
LmuC	Lamassu_Family	89.36
WYL	cas_type_I-F1	12.17
WYL	cas_type_I-E	5.22
Cas10	cas_type_III-B	89.84
Cas10	cas_type_other	10.01
PD-Lambda-2_C	PD-Lambda-2	41.26
BrxA	DMS_other	20.06
BrxA	brex_type_I	79.43
RmrT	RosmerTA	99.93
DpdE	DMS_other	5.0
DpdE	Dpd	82.28
RT_VI	retron_I-C	23.27
RT_VI	retron_III-A	5.08
RT_VI	retron_II-A	13.62
RT_VI	DRT_other	31.52
RT_VI	retron_XI	15.02
Cas7f	cas_type_I-F3	68.93
Cas7f	cas_type_I-F1	19.04
Cas7f	cas_type_other	12.03
DndE	DMS_other	6.07
DndE	PT_DndABCDE	93.49
Specificity_I	DMS_other	12.95
Specificity_I	RM_type_I	84.28
AbiEi	AbiE	96.85
HamB1	hachiman_type_I	95.72
Csn2	cas_type_II-A	98.12
REase_II	DMS_other	3.77
REase_II	RM_type_II	94.58
AbiLi	AbiL	96.01
PD-Lambda-5_A	DMS_other	3.41
PD-Lambda-5_A	PD-Lambda-5	95.98
SIR2	GAO_19	99.39
REase_II	RM_type_II	98.7
E1-E2	cbass_other	3.37
E1-E2	cbass_type_II	91.03
REase_III	DMS_other	4.45
REase_III	RM_type_III	95.09
PtuB1	septu_type_I	99.39
AbiEii	AbiE	99.69
REase_II	RM_type_II	100.0
Vsr	VSPR	94.28
AbiEi	AbiE	98.99
PglX	DMS_other	29.68
PglX	brex_type_III	66.51
REase_II	RM_type_II	97.28
AbiLii	AbiL	100.0
DolB	Dodola	99.69
Drt3a	DRT_type_III	98.9
E1-E2	cbass_type_II	91.58
Specificity_I	DMS_other	11.76
Specificity_I	RM_type_I	88.0
PglZ	DMS_other	29.95
PglZ	brex_type_III	67.35
Cas5_IIId	cas_type_III-D	96.18
Cas5_IIId	cas_type_other	3.82
Cas6	cas_type_III-B	16.06
Cas6	cas_type_III-D	16.22
Cas6	cas_type_III-A	35.37
Cas6	cas_type_other	28.78
Cas3g	cas_type_I-G	93.54
Cas3g	cas_type_other	6.46
PbeA	DMS_other	8.83
PbeA	PT_PbeABCD	90.69
JetB1	wadjet_type_I	59.82
JetB1	wadjet_other	40.18
BrxC	DMS_other	28.28
BrxC	brex_type_III	71.72
RmrT	RosmerTA	99.6
LmuA	Lamassu_Family	98.22
PtuA1	septu_type_I	60.7
REase_II	RM_type_II	98.86
Cas6b	cas_type_III-B	5.63
Cas6b	cas_type_III-D	4.81
Cas6b	cas_type_I-B1	61.5
Cas6b	cas_type_III-A	10.36
Cas6b	cas_type_other	8.73
GajA	septu_type_I	3.92
GajA	gabija	29.36
GajA	Old	12.72
MTase_II	VSPR	23.79
MTase_II	DMS_other	21.58
MTase_II	RM_type_II	24.86
MTase_II	disarm_type_II	7.47
DpdD	DMS_other	6.08
DpdD	Dpd	82.02
Specificity_II	DMS_other	98.19
PD-Lambda-2_A	PD-Lambda-2	23.97
MTase_II	DMS_other	37.97
MTase_II	RM_type_II	51.48
REase_III	RM_type_III	97.69
JAB	cbass_type_II	91.9
AbiEi	AbiE	96.85
Cas12f	cas_type_V	5.15
Cas12f	cas_type_other	5.56
RTasNERD-Hel	Dynamins	17.17
Cas2c	cas_type_III-D	5.5
Cas2c	cas_adaptation	5.0
Cas2c	cas_type_I-C	75.56
Cas2c	cas_type_other	10.18
Effector	cbass_other	6.78
Effector	cbass_type_III	41.02
Effector	cbass_type_II	18.31
Effector	cbass_type_I	23.14
Cas6f	cas_type_I-F1	87.69
Cas6f	cas_type_other	3.82
Cas6f	cas_type_I-F2	8.49
SIR2	GAO_19	99.06
Cyclase	cbass_type_III	96.41
LmuC	Lamassu_other	4.63
LmuC	Lamassu_Family	95.37
Cas8e	cas_type_other	4.48
Cas8e	cas_type_I-E	95.52
Cyclase	cbass_type_I	97.41
JetA3	wadjet_other	21.05
JetA3	wadjet_type_III	78.86
Cas3b	cas_type_I-B1	93.25
Cas3b	cas_type_other	6.4
Cas6b	cas_type_I-B1	96.02
ZorD1	zorya_type_I	93.76
IetS	ietAS	99.22
Cas7e	cas_type_I-E	97.74
Cyclase	cbass_type_II	86.58
Cyclase	cbass_type_I	4.39
MTase_II	DMS_other	72.32
MTase_II	RM_type_II	11.69
Cas85f	cas_type_I-F3	89.43
Cas85f	cas_type_other	8.81
TerY	TerY-P_other	12.84
TerY	TerY-P	86.98
Effector	cbass_other	6.38
Effector	cbass_type_III	21.54
Effector	cbass_type_II	65.51
HEC-01B	HEC-01	99.56
MTase_II	DMS_other	3.67
MTase_II	RM_type_II	94.35
PtuB1	septu_type_I	71.06
ZorB2	zorya_other	27.98
ZorB2	zorya_type_II	68.43
JAB	cbass_type_II	86.1
DndH	PT_DndFGH	97.39
TRIP13	cbass_type_III	96.58
MTase_II	DMS_other	5.52
MTase_II	RM_type_II	75.02
NsnB	HEC-04	54.53
Avs3a	AVAST_type_III	94.57
PD-Lambda-2_B	PD-Lambda-2	73.64
SoFic	SoFic	100.0
JetD3	wadjet_type_III	98.72
Helicase_II	mza_other	36.73
Helicase_II	DMS_other	8.54
Helicase_II	RM_type_II	43.25
DndE	PT_DndABCDE	97.78
SngA	Shango	100.0
ThsB1	thoeris_type_I	79.35
ThsB1	thoeris_type_II	17.96
mREase_IV	DMS_other	11.22
mREase_IV	RM_type_IV	85.9
Cas2g	cas_type_V	3.44
Cas2g	cas_adaptation	9.39
Cas2g	cas_type_I-G	52.32
Cas2g	cas_type_I-B1	3.81
Cas2g	cas_type_III-A	3.35
Cas2g	cas_type_other	11.99
Cas2g	cas_type_I-D	10.78
REase_I	RM_type_I	94.39
Cas7_IIId	cas_type_III-D	77.87
Cas7_IIId	cas_type_other	21.37
Specificity_I	DMS_other	12.76
Specificity_I	RM_type_I	86.86
MTase_II	DMS_other	19.75
MTase_II	RM_type_II	80.25
Hp1	3HP	67.23
RT_XIII	retron_II-A	7.2
RT_XIII	DRT_other	35.55
RT_XIII	retron_XIII	51.56
ZorA2	zorya_other	100.0
TniQ_IF	cas_type_I-F3	94.02
PD-T4-6	PD-T4-6	100.0
E1-E2	cbass_type_II	77.83
E1-E2	pycsar_other	14.08
PtuB1	septu_type_I	99.43
MTase_II	RM_type_II	96.48
RT_II-A	retron_III-A	3.62
RT_II-A	retron_I-B	27.17
RT_II-A	retron_II-A	61.68
MTase_I	DMS_other	4.39
MTase_I	RM_type_I	94.95
Cas7b	cas_type_I-B1	97.03
GajB	gabija	97.8
cll	gop_beta_cll	3.07
REase_II	DMS_other	6.35
Cmr3	cas_type_III-B	77.12
Cmr3	cas_type_other	22.88
Cas6b	cas_type_III-B	4.91
Cas6b	cas_type_III-D	3.56
Cas6b	cas_type_I-B1	79.87
Cas6b	cas_type_III-A	3.28
PglX	DMS_other	45.92
PglX	brex_type_I	53.4
ZorB1	zorya_other	99.9
DarT	darTG	99.71
MTase_III	DMS_other	19.59
MTase_III	RM_type_III	62.1
DpdF	DMS_other	18.55
DpdF	PsyrTA	4.81
Cas11e	cas_type_other	6.38
Cas11e	cas_type_I-E	93.62
E1-E2	cbass_other	12.57
E1-E2	cbass_type_II	81.73
WYL	cas_type_I-G	3.1
WYL	cas_type_I-B1	13.31
WYL	cas_type_I-E	6.11
WYL	cas_type_I-C	6.21
LmuC	Lamassu_Family	97.07
PglZ	DMS_other	43.78
PglZ	brex_type_I	56.02
Cas7g	cas_type_I-G	94.74
Cas7g	cas_type_other	4.85
Hp2	3HP	64.26
HTH_VI	DRT_other	96.95
Cas8b	cas_type_I-B1	96.03
Cas8b	cas_type_other	3.97
C3a139	DMS_other	4.18
DpdF	DMS_other	6.22
DpdF	Dpd	76.84
Cas6f	cas_type_I-F3	90.67
Cas6f	cas_type_other	8.62
Cas6_IIIa	cas_type_III-D	6.07
Cas6_IIIa	cas_type_III-A	86.83
Cas6_IIIa	cas_type_other	3.5
PtuB1	septu_type_I	94.03
AbiLii	AbiL	99.79
QatB	qatABCD	91.84
QatB	qatABCD_other	8.16
Cas7d	cas_type_I-D	96.69
